CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2018-00043740-CL-UD-CTL,San Diego,92123,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043791-CL-UD-CTL,El Cajon,92020,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043795-CL-UD-CTL,EL CAJON,92021,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043810-CL-UD-CTL,San Diego,92117,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043815-CL-UD-CTL,Carlsbad,92008,8,2018,Court finding,Y,"Y, N",N
37-2018-00043819-CL-UD-CTL,San Diego,92102,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043830-CL-UD-CTL,Ramona,92065,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043832-CL-UD-CTL,Chula Vista,91910,8,2018,Default judgment by court,N,"N, N",Y
37-2018-00043834-CL-UD-CTL,EL CAJON,92021,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043865-CL-UD-CTL,LA MESA,91941,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043869-CL-UD-CTL,ESCONDIDO,92025,8,2018,Default judgment by court,N,Y,Y
37-2018-00043874-CL-UD-CTL,VISTA,92084,8,2018,Default judgment by court,N,"N, Y",N
37-2018-00043884-CL-UD-CTL,San Diego,92116,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043890-CL-UD-CTL,San Diego,92117,8,2018,Court finding,Y,"Y, N, Y, N",N
37-2018-00043896-CL-UD-CTL,Vista,92083,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043897-CL-UD-CTL,San Diego,92110,8,2018,Default judgment by court,N,"Y, N",Y
37-2018-00043920-CL-UD-CTL,San Diego,92114,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043923-CL-UD-CTL,El Cajon,92019,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043927-CL-UD-CTL,Lakeside,92040,8,2018,Court finding,Y,"Y, N",N
37-2018-00043928-CL-UD-CTL,Oceanside,92054,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043931-CL-UD-CTL,Carlsbad,92010,8,2018,Default judgment by court,N,"N, N",Y
37-2018-00043942-CL-UD-CTL,SAN DIEGO,92129,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043947-CL-UD-CTL,El Cajon,92021,8,2018,Court finding,Y,"Y, N",N
37-2018-00043956-CL-UD-CTL,San Marcos,92078,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043958-CL-UD-CTL,SAN DIEGO,92110,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043964-CL-UD-CTL,San Diego,92113,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043965-CL-UD-CTL,San Diego,92123,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043966-CL-UD-CTL,Chula Vista,91911,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00043977-CL-UD-CTL,San Diego,92117,8,2018,Court finding,N,N,N
37-2018-00044042-CL-UD-CTL,Imperial Beach,91932,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044044-CL-UD-CTL,La Mesa,91942,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044069-CL-UD-CTL,San Diego,92114,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044089-CL-UD-CTL,San Diego,92105,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044097-CL-UD-CTL,San Diego,92102,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044110-CL-UD-CTL,Campo,91906,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044125-CL-UD-CTL,SAN DIEGO,92107,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044129-CL-UD-CTL,Escondido,92026,8,2018,Default judgment by court,N,"N, N",Y
37-2018-00044149-CL-UD-CTL,Spring Valley,91977,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044150-CL-UD-CTL,Chula Vista,91913,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044174-CL-UD-CTL,Spring Valley,92019,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044196-CL-UD-CTL,Chula Vista,91911,8,2018,Court finding,Y,"N, Y",N
37-2018-00044206-CL-UD-CTL,Oceanside,92058,8,2018,Court finding,Y,N,N
37-2018-00044213-CL-UD-CTL,San Diego,92123,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00044290-CL-UD-CTL,Escondido,92027,8,2018,Court finding,Y,N,N
37-2018-00044291-CL-UD-CTL,La Mesa,91942,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044303-CL-UD-CTL,Spring Valley,91977,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044311-CL-UD-CTL,San Diego,92101,8,2018,Court finding,Y,N,N
37-2018-00044315-CL-UD-CTL,Carlsbad,92008,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044355-CL-UD-CTL,Escondido,92027,8,2018,Default judgment by court,N,"Y, N",Y
37-2018-00044360-CL-UD-CTL,Chula Vista,91911,8,2018,Default judgment by court,N,"N, N",Y
37-2018-00044400-CL-UD-CTL,Escondido,92027,8,2018,Court finding,Y,N,N
37-2018-00044410-CL-UD-CTL,Escondido,92025,8,2018,Court finding,Y,"N, Y, N",Y
37-2018-00044428-CL-UD-CTL,Bonita,91902,8,2018,Default judgment by court,N,"Y, N",Y
37-2018-00044462-CL-UD-CTL,Spring Valley,91977,8,2018,Default judgment by court,N,"N, Y",Y
37-2018-00044478-CL-UD-CTL,Chula Vista,91911,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044487-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by court,N,"N, Y",N
37-2018-00044527-CL-UD-CTL,Descanso,91916,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044534-CL-UD-CTL,Spring Valley,91977,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044599-CL-UD-CTL,El Cajon,92021,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044615-CL-UD-CTL,San Diego,92104,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044623-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044659-CL-UD-CTL,San Diego,92114,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00044677-CL-UD-CTL,Santee,92071,9,2018,Court finding,Y,N,N
37-2018-00044694-CL-UD-CTL,Oceanside,92058,8,2018,Court finding,Y,N,N
37-2018-00044733-CL-UD-CTL,San Diego,92103,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044758-CL-UD-CTL,Escondido,92027,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00044796-CL-UD-CTL,EL CAJON,92019,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044905-CL-UD-CTL,San Diego,92101,9,2018,Court finding,Y,N,N
37-2018-00045071-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045156-CL-UD-CTL,San Diego,92103,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045172-CL-UD-CTL,El Cajon,92021,9,2018,Stipulated judgment,Y,N,N
37-2018-00045186-CL-UD-CTL,San Diego,92105,9,2018,Court finding,Y,N,Y
37-2018-00045191-CL-UD-CTL,San Diego,92117,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045192-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by court,N,"N, N",Y
37-2018-00045196-CL-UD-CTL,San Diego,92115,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045257-CL-UD-CTL,El Cajon,92021,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045270-CL-UD-CTL,Vista,92084,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00045273-CL-UD-CTL,San Diego,92110,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00045277-CL-UD-CTL,Chula Vista,91913,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045340-CL-UD-CTL,Chula Vista,91910,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045342-CL-UD-CTL,National City,91950,9,2018,Court finding,Y,"N, N",N
37-2018-00045370-CL-UD-CTL,Oceanside,92057,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045374-CL-UD-CTL,Spring Valley,91977,9,2018,Court finding,Y,Y,N
37-2018-00045399-CL-UD-CTL,San Diego,92105,9,2018,Court-ordered dismissal,N,N,Y
37-2018-00045415-CL-UD-CTL,San Diego,92115,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045439-CL-UD-CTL,El Cajon,92020,9,2018,Court finding,Y,"Y, N",Y
37-2018-00045444-CL-UD-CTL,Esondido,92026,9,2018,Default judgment by court,N,"Y, N",N
37-2018-00045472-CL-UD-CTL,San Diego,92101,9,2018,Court finding,Y,"N, Y",N
37-2018-00045484-CL-UD-CTL,San Diego,92113,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045505-CL-UD-CTL,San Diego,92113,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045556-CL-UD-CTL,San Diego,92108,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045562-CL-UD-CTL,Chula Vista,91911,9,2018,Court finding,Y,N,Y
37-2018-00045621-CL-UD-CTL,Borrego Springs,92004,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045631-CL-UD-CTL,San Diego,92115,9,2018,Request for Dismissal,N,N,Y
37-2018-00045637-CL-UD-CTL,El Cajon,92021,9,2018,Default judgment by clerk,N,N,N
37-2018-00045675-CL-UD-CTL,San Diego,92101,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045706-CL-UD-CTL,San Diego,92107,9,2018,Court finding,Y,"N, N",N
37-2018-00045713-CL-UD-CTL,San Diego,92113,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045715-CL-UD-CTL,Vista,92084,9,2018,Court finding,Y,"N, N",N
37-2018-00045721-CL-UD-CTL,San Diego,92139,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045741-CL-UD-CTL,El Cajon,92021,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045758-CL-UD-CTL,La Mesa,91941,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045792-CL-UD-CTL,San Marcos,92069,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045815-CL-UD-CTL,San Diego,92122,9,2018,Default judgment by clerk,N,N,N
37-2018-00045821-CL-UD-CTL,San Diego,92101,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045823-CL-UD-CTL,El Cajon,92020,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045834-CL-UD-CTL,San Diego,92139,9,2018,Court finding,Y,"N, N",N
37-2018-00045864-CL-UD-CTL,Alpine,91901,9,2018,Court finding,Y,"Y, N",N
37-2018-00045891-CL-UD-CTL,San Diego,92101,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045926-CL-UD-CTL,CHULA VISTA,91911,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045934-CL-UD-CTL,San Diego,92126,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045950-CL-UD-CTL,San Diego,92111,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00045953-CL-UD-CTL,San Marcos,92069,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00045954-CL-UD-CTL,El Cajon,92021,9,2018,Stipulated judgment,N,"N, N, Y",Y
37-2018-00045964-CL-UD-CTL,San Diego,92113,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045968-CL-UD-CTL,BONITA,91902,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045978-CL-UD-CTL,SAN DIEGO,92154,9,2018,Default judgment by clerk,N,N,Y
37-2018-00045985-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046067-CL-UD-CTL,Bonita,91902,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046083-CL-UD-CTL,San Diego,92154,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046088-CL-UD-CTL,SAN DIEGO,92114,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046093-CL-UD-CTL,National City,91950,9,2018,Court finding,Y,N,N
37-2018-00046129-CL-UD-CTL,Lakeside,92040,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046130-CL-UD-CTL,Lakeside,92040,9,2018,Default judgment by court,N,Y,Y
37-2018-00046142-CL-UD-CTL,San Diego,92103,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046192-CL-UD-CTL,Oceanside,92056,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046217-CL-UD-CTL,San Diego,92111,9,2018,Court-ordered dismissal,Y,"Y, Y, N",N
37-2018-00046233-CL-UD-CTL,National City,91950,9,2018,Court finding,Y,N,Y
37-2018-00046244-CL-UD-CTL,San Diego,92115,9,2018,Request for Dismissal,N,N,Y
37-2018-00046262-CL-UD-CTL,San Diego,92108,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00046285-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046291-CL-UD-CTL,San Diego,92101,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046307-CL-UD-CTL,San Diego,92115,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046319-CL-UD-CTL,La Mesa,91942,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046350-CL-UD-CTL,Vista,92081,9,2018,Request for Dismissal,N,N,Y
37-2018-00046367-CL-UD-CTL,San Diego,92110,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046375-CL-UD-CTL,FALLBROOK,92028,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046397-CL-UD-CTL,San Diego,92115,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00046400-CL-UD-CTL,San Diego,92107,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046404-CL-UD-CTL,Vista,92083,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046540-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046550-CL-UD-CTL,San Diego,92110,9,2018,Request for Dismissal,N,N,Y
37-2018-00046555-CL-UD-CTL,San Diego,92108,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00046556-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046569-CL-UD-CTL,El Cajon,92020,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046590-CL-UD-CTL,San Diego,92124,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00046598-CL-UD-CTL,San Diego,92124,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046629-CL-UD-CTL,SA,92124,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046641-CL-UD-CTL,Vista,92084,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046702-CL-UD-CTL,El Cajon,92021,9,2018,Default judgment by court,N,"N, Y",N
37-2018-00046739-CL-UD-CTL,National City,91950,9,2018,Court finding,Y,"Y, N",Y
37-2018-00046748-CL-UD-CTL,San Diego,92124,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046765-CL-UD-CTL,Oceanside,92054,9,2018,Court finding,Y,"N, Y",N
37-2018-00046766-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046777-CL-UD-CTL,Oceanside,92056,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046781-CL-UD-CTL,San Diego,92122,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046795-CL-UD-CTL,San Diego,92110,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046799-CL-UD-CTL,SAN DIEGO,92105,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046803-CL-UD-CTL,El Cajon,92021,9,2018,Default judgment by clerk,N,N,Y
37-2018-00046809-CL-UD-CTL,Escondido,92026,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046859-CL-UD-CTL,Oceanside,92058,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00046902-CL-UD-CTL,El Cajon,92020,9,2018,Court finding,Y,"N, Y",N
37-2018-00046907-CL-UD-CTL,Carlsbad,92008,9,2018,Court finding,Y,N,N
37-2018-00046912-CL-UD-CTL,Chula Vista,91911,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00046941-CL-UD-CTL,Carlsbad,92008,9,2018,Court finding,Y,N,N
37-2018-00046962-CL-UD-CTL,Oceanside,92057,9,2018,Court finding,Y,"N, Y, N, Y",Y
37-2018-00046974-CL-UD-CTL,Oceanside,92054,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047001-CL-UD-CTL,Escondido,92027,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047052-CL-UD-CTL,Escondio,92026,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047079-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047083-CL-UD-CTL,Escondido,92027,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047086-CL-UD-CTL,Oceanside,92054,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047119-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047127-CL-UD-CTL,Oceanside,92054,9,2018,Court-ordered dismissal,N,N,Y
37-2018-00047201-CL-UD-CTL,San Diego,92103,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047204-CL-UD-CTL,San Marcos,92078,9,2018,Default judgment by court,N,"N, Y",N
37-2018-00047212-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047214-CL-UD-CTL,Santee,92071,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047220-CL-UD-CTL,San Diego,92154,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047251-CL-UD-CTL,Vista,92083,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047254-CL-UD-CTL,San Marcos,92078,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047275-CL-UD-CTL,San Diego,92123,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047290-CL-UD-CTL,Poway,92064,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047300-CL-UD-CTL,Oceanside,92054,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047306-CL-UD-CTL,SAN DIEGO,92102,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047314-CL-UD-CTL,San Diego,92123,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047319-CL-UD-CTL,Carlsbad,92011,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047321-CL-UD-CTL,SAN DIEGO,92116,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047343-CL-UD-CTL,San Diego,92115,9,2018,Court finding,Y,N,N
37-2018-00047365-CL-UD-CTL,EL CAJON,92021,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047368-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047371-CL-UD-CTL,Oceanside,92054,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047377-CL-UD-CTL,Chula Vista,91910,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047387-CL-UD-CTL,Chula Vista,91915,9,2018,Court finding,Y,N,N
37-2018-00047389-CL-UD-CTL,San Diego,92113,9,2018,Court finding,Y,"N, Y",N
37-2018-00047396-CL-UD-CTL,San Diego,92107,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047400-CL-UD-CTL,Imperial Beach,91932,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047404-CL-UD-CTL,Imperial Beach,91932,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047447-CL-UD-CTL,Chula Vista,91910,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047462-CL-UD-CTL,La Mesa,91941,9,2018,Court finding,Y,N,N
37-2018-00047478-CL-UD-CTL,Escondido,92026,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047558-CL-UD-CTL,San Diego,92113,9,2018,Court finding,Y,"N, Y",N
37-2018-00047559-CL-UD-CTL,San Diego,92113,9,2018,Court finding,Y,"Y, Y, N",N
37-2018-00047565-CL-UD-CTL,San Diego,92113,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047571-CL-UD-CTL,San Diego,92114,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047582-CL-UD-CTL,San Diego,92111,9,2018,Default judgment by clerk,N,N,N
37-2018-00047592-CL-UD-CTL,Vista,92084,9,2018,Court finding,Y,"N, Y",N
37-2018-00047611-CL-UD-CTL,Bonita,91902,9,2018,Court finding,Y,"Y, N",N
37-2018-00047616-CL-UD-CTL,San Diego,92154,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047617-CL-UD-CTL,San Diego,92117,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047618-CL-UD-CTL,OCEANSIDE,92054,9,2018,,Y,N,N
37-2018-00047667-CL-UD-CTL,San Diego,92124,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047678-CL-UD-CTL,San Diego,92107,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047697-CL-UD-CTL,Vista,92081,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047706-CL-UD-CTL,OCEANSIDE,92057,9,2018,Stipulated judgment,Y,N,N
37-2018-00047723-CL-UD-CTL,San Diego,92105,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047730-CL-UD-CTL,Spring Valley,91977,9,2018,Court finding,Y,"N, Y",N
37-2018-00047765-CL-UD-CTL,Escondido,92027,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047768-CL-UD-CTL,La Mesa,91942,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047798-CL-UD-CTL,San Diego,92101,9,2018,Court finding,Y,N,N
37-2018-00047826-CL-UD-CTL,La Mesa,91942,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047840-CL-UD-CTL,Ramona,92065,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047848-CL-UD-CTL,Lemon Grove,91945,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047851-CL-UD-CTL,El Cajon,92020,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047853-CL-UD-CTL,Escondido,92025,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047866-CL-UD-CTL,El Cajon,92019,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047869-CL-UD-CTL,San Diego,92116,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047871-CL-UD-CTL,Chula Vista,91911,9,2018,Court finding,Y,"Y, N",N
37-2018-00047878-CL-UD-CTL,Oceanside,92056,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047892-CL-UD-CTL,Imperial Beach,91932,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047896-CL-UD-CTL,San Diego,92128,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00047914-CL-UD-CTL,San Diego,92128,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00047957-CL-UD-CTL,SAN DIEGO,92127,9,2018,Default judgment by clerk,N,N,Y
37-2018-00047972-CL-UD-CTL,Chula Vista,91910,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048106-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00048143-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by court,N,"N, N",Y
37-2018-00048206-CL-UD-CTL,San Diego,92107,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048222-CL-UD-CTL,San Diego,92101,9,2018,Court finding,Y,N,N
37-2018-00200153-CL-UD-CTL,,,9,2018,,N,,N
37-2018-00048283-CL-UD-CTL,San Diego,92126,9,2018,Court finding,Y,"N, Y, N",Y
37-2018-00048333-CL-UD-CTL,Lakeside,92040,9,2018,Court finding,Y,N,N
37-2018-00048350-CL-UD-CTL,Vista,92083,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048354-CL-UD-CTL,Lakeside,92040,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048368-CL-UD-CTL,Imperial Beach,91932,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048379-CL-UD-CTL,San Diego,92113,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048384-CL-UD-CTL,San Diego,92115,9,2018,Court finding,Y,N,Y
37-2018-00048398-CL-UD-CTL,San Diego,92104,9,2018,Court finding,Y,"N, Y",N
37-2018-00048402-CL-UD-CTL,San Diego,92114,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048415-CL-UD-CTL,Cardiff,92007,9,2018,Court finding,N,"N, Y, N",Y
37-2018-00048437-CL-UD-CTL,Spring Valley,91977,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048438-CL-UD-CTL,San Diego,92108,9,2018,Request for Dismissal,N,N,Y
37-2018-00048445-CL-UD-CTL,San Diego,92123,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048452-CL-UD-CTL,San Diego,92130,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048463-CL-UD-CTL,San Diego,92139,9,2018,Court finding,Y,N,N
37-2018-00048516-CL-UD-CTL,San Diego,92119,9,2018,Court finding,Y,"Y, N",N
37-2018-00048533-CL-UD-CTL,Escondido,92025,9,2018,Court finding,Y,N,N
37-2018-00048576-CL-UD-CTL,Fallbrook,92028,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048586-CL-UD-CTL,Oceanside,92054,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048637-CL-UD-CTL,OCEANSIDE,92056,9,2018,Court finding,Y,N,N
37-2018-00048643-CL-UD-CTL,LA MESA,91941,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048715-CL-UD-CTL,Lakeside,92040,9,2018,Court finding,Y,"N, N, N",N
37-2018-00048744-CL-UD-CTL,San Diego,92123,9,2018,Default judgment by court,N,"N, Y",Y
37-2018-00048747-CL-UD-CTL,San Diego,92119,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048762-CL-UD-CTL,El Cajon,92020,9,2018,Default judgment by court,N,"Y, N",Y
37-2018-00048776-CL-UD-CTL,San Diego,92105,9,2018,Court finding,Y,"N, Y",N
37-2018-00048822-CL-UD-CTL,SAN DIEGO,92102,9,2018,Default judgment by clerk,N,N,Y
37-2018-00048829-CL-UD-CTL,Imperial Beach,91932,9,2018,Default judgment by clerk,N,N,Y
